YEAR,MOTHER_ORIGIN,FATHER_ORIGIN,SPOUSE_GEN,SPOUSE_COUNTRY,SPOUSE_MOTHER,SPOUSE_FATHER,WEIGHTED_COUNT
1930,US-born,Germany,2nd gen,Ireland,France,Ireland,21.11
1930,US-born,Germany,2nd gen,Ireland,Germany,Ireland,122.32
1930,US-born,Germany,2nd gen,Ireland,Ireland,Abroad/At Sea,19.98
1930,US-born,Germany,2nd gen,Ireland,Ireland,Ireland,11156.48
1930,US-born,Germany,2nd gen,Ireland,Ireland,US-born,3698.78
1930,US-born,Germany,2nd gen,Ireland,Poland,Ireland,20.3
1930,US-born,Germany,2nd gen,Ireland,Russia/USSR,Ireland,19.93
1930,US-born,Germany,2nd gen,Ireland,Scotland,Ireland,302.75
1930,US-born,Germany,2nd gen,Ireland,Sweden,Ireland,20.41
1930,US-born,Germany,2nd gen,Ireland,Switzerland,Ireland,20.36
1930,US-born,Germany,2nd gen,Ireland,US-born,Ireland,6384.44
1930,US-born,Germany,2nd gen,Italy,England,Italy,20.08
1930,US-born,Germany,2nd gen,Italy,France,Italy,19.9
1930,US-born,Germany,2nd gen,Italy,Germany,Italy,20.18
1930,US-born,Germany,2nd gen,Italy,Hungary,Italy,19.89
1930,US-born,Germany,2nd gen,Italy,Ireland,Italy,40.519999999999996
1930,US-born,Germany,2nd gen,Italy,Italy,Italy,1639.27
1930,US-born,Germany,2nd gen,Italy,Italy,US-born,40.78
1930,US-born,Germany,2nd gen,Italy,Switzerland,Italy,20.92
1930,US-born,Germany,2nd gen,Italy,US-born,Italy,363.88
1930,US-born,Germany,2nd gen,Latvia,Latvia,Latvia,60.86
1930,US-born,Germany,2nd gen,Liechtenstein,Liechtenstein,Liechtenstein,20.55
1930,US-born,Germany,2nd gen,Lithuania,Lithuania,Lithuania,121.59
1930,US-born,Germany,2nd gen,Luxembourg,Germany,Luxembourg,79.85
1930,US-born,Germany,2nd gen,Luxembourg,Luxembourg,Luxembourg,200.38
1930,US-born,Germany,2nd gen,Luxembourg,Luxembourg,US-born,20.45
1930,US-born,Germany,2nd gen,Luxembourg,US-born,Luxembourg,180.32
1930,US-born,Germany,2nd gen,Mexico,Mexico,Mexico,20.28
1930,US-born,Germany,2nd gen,Mexico,Mexico,US-born,59.57
1930,US-born,Germany,2nd gen,Mexico,US-born,Mexico,98.48
1930,US-born,Germany,2nd gen,Netherlands,Austria,Netherlands,20.93
1930,US-born,Germany,2nd gen,Netherlands,England,Netherlands,40.599999999999994
1930,US-born,Germany,2nd gen,Netherlands,France,Netherlands,19.4
1930,US-born,Germany,2nd gen,Netherlands,Germany,Netherlands,162.19
1930,US-born,Germany,2nd gen,Netherlands,Ireland,Netherlands,20.18
1930,US-born,Germany,2nd gen,Netherlands,Netherlands,Netherlands,1116.8799999999999
1930,US-born,Germany,2nd gen,Netherlands,Netherlands,US-born,405.04
1930,US-born,Germany,2nd gen,Netherlands,Norway,Netherlands,20.18
1930,US-born,Germany,2nd gen,Netherlands,US-born,Netherlands,586.85
1930,US-born,Germany,2nd gen,Northern Europe (unspecified),Scotland,Northern Europe (unspecified),20.04
1930,US-born,Germany,2nd gen,Norway,Denmark,Norway,59.67
1930,US-born,Germany,2nd gen,Norway,England,Norway,19.97
1930,US-born,Germany,2nd gen,Norway,Finland,Norway,20.18
1930,US-born,Germany,2nd gen,Norway,Germany,Norway,80.17
1930,US-born,Germany,2nd gen,Norway,Norway,Norway,3718.48
1930,US-born,Germany,2nd gen,Norway,Norway,US-born,606.79
1930,US-born,Germany,2nd gen,Norway,Sweden,Norway,221.24
1930,US-born,Germany,2nd gen,Norway,US-born,Norway,900.62
1930,US-born,Germany,2nd gen,Poland,Austria,Poland,40.14
1930,US-born,Germany,2nd gen,Poland,Czechoslovakia,Poland,20.5
1930,US-born,Germany,2nd gen,Poland,Germany,Poland,140.89
1930,US-born,Germany,2nd gen,Poland,Ireland,Poland,20.0
1930,US-born,Germany,2nd gen,Poland,Poland,Poland,2061.43
1930,US-born,Germany,2nd gen,Poland,Poland,US-born,120.07
1930,US-born,Germany,2nd gen,Poland,Russia/USSR,Poland,20.14
1930,US-born,Germany,2nd gen,Poland,Sweden,Poland,20.18
1930,US-born,Germany,2nd gen,Poland,US-born,Poland,241.73
1930,US-born,Germany,2nd gen,Portugal,Portugal,Portugal,98.91
1930,US-born,Germany,2nd gen,Portugal,US-born,Portugal,61.25
1930,US-born,Germany,2nd gen,Romania,Romania,Romania,60.75
1930,US-born,Germany,2nd gen,Romania,Russia/USSR,Romania,20.07
1930,US-born,Germany,2nd gen,Romania,US-born,Romania,40.7
1930,US-born,Germany,2nd gen,Russia/USSR,Austria,Russia/USSR,99.71000000000001
1930,US-born,Germany,2nd gen,Russia/USSR,England,Russia/USSR,60.510000000000005
1930,US-born,Germany,2nd gen,Russia/USSR,Germany,Russia/USSR,60.650000000000006
1930,US-born,Germany,2nd gen,Russia/USSR,Norway,Russia/USSR,20.04
1930,US-born,Germany,2nd gen,Russia/USSR,Poland,Russia/USSR,20.18
1930,US-born,Germany,2nd gen,Russia/USSR,Romania,Russia/USSR,19.49
1930,US-born,Germany,2nd gen,Russia/USSR,Russia/USSR,Russia/USSR,1813.94
1930,US-born,Germany,2nd gen,Russia/USSR,Russia/USSR,US-born,77.96000000000001
1930,US-born,Germany,2nd gen,Russia/USSR,Turkey,Russia/USSR,20.17
1930,US-born,Germany,2nd gen,Russia/USSR,US-born,Russia/USSR,303.23
1930,US-born,Germany,2nd gen,Russia/USSR,Yugoslavia,Russia/USSR,20.14
1930,US-born,Germany,2nd gen,Scotland,Canada,Scotland,222.48
1930,US-born,Germany,2nd gen,Scotland,England,Scotland,262.93
1930,US-born,Germany,2nd gen,Scotland,France,Scotland,21.37
1930,US-born,Germany,2nd gen,Scotland,Germany,Scotland,60.67
1930,US-born,Germany,2nd gen,Scotland,Ireland,Scotland,384.04
1930,US-born,Germany,2nd gen,Scotland,Scotland,Scotland,1410.57
1930,US-born,Germany,2nd gen,Scotland,Scotland,US-born,608.9
1930,US-born,Germany,2nd gen,Scotland,Sweden,Scotland,21.11
1930,US-born,Germany,2nd gen,Scotland,Switzerland,Scotland,20.21
1930,US-born,Germany,2nd gen,Scotland,US-born,Scotland,1497.94
1930,US-born,Germany,2nd gen,Scotland,Wales,Scotland,20.04
1930,US-born,Germany,2nd gen,South America,South America,US-born,40.17
1930,US-born,Germany,2nd gen,South America,US-born,South America,20.46
1930,US-born,Germany,2nd gen,Spain,France,Spain,20.32
1930,US-born,Germany,2nd gen,Spain,Spain,Spain,20.28
1930,US-born,Germany,2nd gen,Spain,Spain,US-born,20.18
1930,US-born,Germany,2nd gen,Spain,US-born,Spain,201.82
1930,US-born,Germany,2nd gen,Sweden,Abroad/At Sea,Sweden,20.41
1930,US-born,Germany,2nd gen,Sweden,Denmark,Sweden,119.17
1930,US-born,Germany,2nd gen,Sweden,England,Sweden,58.650000000000006
1930,US-born,Germany,2nd gen,Sweden,Finland,Sweden,40.019999999999996
1930,US-born,Germany,2nd gen,Sweden,Germany,Sweden,100.98
1930,US-born,Germany,2nd gen,Sweden,Norway,Sweden,427.14
1930,US-born,Germany,2nd gen,Sweden,Russia/USSR,Sweden,20.17
1930,US-born,Germany,2nd gen,Sweden,Scotland,Sweden,19.98
1930,US-born,Germany,2nd gen,Sweden,Sweden,Sweden,5082.11
1930,US-born,Germany,2nd gen,Sweden,Sweden,US-born,705.14
1930,US-born,Germany,2nd gen,Sweden,US-born,Sweden,1049.05
1930,US-born,Germany,2nd gen,Switzerland,Austria,Switzerland,19.34
1930,US-born,Germany,2nd gen,Switzerland,France,Switzerland,61.089999999999996
1930,US-born,Germany,2nd gen,Switzerland,Germany,Switzerland,891.12
1930,US-born,Germany,2nd gen,Switzerland,Hungary,Switzerland,20.08
1930,US-born,Germany,2nd gen,Switzerland,Ireland,Switzerland,40.47
1930,US-born,Germany,2nd gen,Switzerland,Luxembourg,Switzerland,19.79
1930,US-born,Germany,2nd gen,Switzerland,Switzerland,Switzerland,1940.47
1930,US-born,Germany,2nd gen,Switzerland,Switzerland,US-born,502.64
1930,US-born,Germany,2nd gen,Switzerland,US-born,Switzerland,1315.54
1930,US-born,Germany,2nd gen,Syria,Syria,Syria,20.22
1930,US-born,Germany,2nd gen,US Virgin Islands,US Virgin Islands,US-born,20.19
1930,US-born,Germany,2nd gen,Wales,Canada,Wales,19.98
1930,US-born,Germany,2nd gen,Wales,England,Wales,162.17000000000002
1930,US-born,Germany,2nd gen,Wales,Germany,Wales,60.05
1930,US-born,Germany,2nd gen,Wales,Ireland,Wales,60.980000000000004
1930,US-born,Germany,2nd gen,Wales,Switzerland,Wales,19.96
1930,US-born,Germany,2nd gen,Wales,US-born,Wales,586.5
1930,US-born,Germany,2nd gen,Wales,Wales,US-born,387.12
1930,US-born,Germany,2nd gen,Wales,Wales,Wales,903.96
1930,US-born,Germany,2nd gen,West Indies,US-born,West Indies,41.18
1930,US-born,Germany,2nd gen,West Indies,West Indies,West Indies,18.36
1930,US-born,Germany,2nd gen,Yugoslavia,Germany,Yugoslavia,20.5
1930,US-born,Germany,2nd gen,Yugoslavia,Yugoslavia,Yugoslavia,202.26
1930,US-born,Germany,3rd+ gen American,American,Abroad/At Sea,US-born,117.6
1930,US-born,Germany,3rd+ gen American,American,US-born,Abroad/At Sea,181.33
1930,US-born,Germany,3rd+ gen American,American,US-born,US-born,371968.65
1930,US-born,Greece,1st gen immigrant,Greece,Greece,Greece,40.17
1930,US-born,Greece,1st gen immigrant,Lithuania,Lithuania,Lithuania,20.18
1930,US-born,Greece,2nd gen,England,England,England,40.32
1930,US-born,Greece,2nd gen,England,England,US-born,39.89
1930,US-born,Greece,2nd gen,Germany,Germany,Germany,61.72
1930,US-born,Greece,2nd gen,Germany,US-born,Germany,20.1
1930,US-born,Greece,2nd gen,Scotland,US-born,Scotland,20.0
1930,US-born,Greece,3rd+ gen American,American,US-born,US-born,283.64
1930,US-born,Guam,1st gen immigrant,Mexico,Mexico,Mexico,20.01
1930,US-born,Guam,2nd gen,Poland,US-born,Poland,20.51
1930,US-born,Hungary,1st gen immigrant,Austria,Austria,Austria,60.400000000000006
1930,US-born,Hungary,1st gen immigrant,Canada,Canada,Canada,20.3
1930,US-born,Hungary,1st gen immigrant,Canada,Russia/USSR,Russia/USSR,19.96
1930,US-born,Hungary,1st gen immigrant,England,England,England,40.019999999999996
1930,US-born,Hungary,1st gen immigrant,England,Poland,Poland,19.96
1930,US-born,Hungary,1st gen immigrant,France,France,France,19.87
1930,US-born,Hungary,1st gen immigrant,Germany,Germany,Germany,60.519999999999996
1930,US-born,Hungary,1st gen immigrant,Hungary,Hungary,Hungary,80.32
1930,US-born,Hungary,1st gen immigrant,Netherlands,Netherlands,Netherlands,20.3
1930,US-born,Hungary,1st gen immigrant,Poland,Poland,Poland,40.69
1930,US-born,Hungary,1st gen immigrant,Russia/USSR,Germany,Russia/USSR,20.17
1930,US-born,Hungary,1st gen immigrant,Russia/USSR,Russia/USSR,Russia/USSR,80.81
1930,US-born,Hungary,1st gen immigrant,Scotland,Scotland,Scotland,40.730000000000004
1930,US-born,Hungary,1st gen immigrant,Switzerland,Switzerland,Switzerland,40.16
1930,US-born,Hungary,2nd gen,Austria,Austria,Austria,99.3
1930,US-born,Hungary,2nd gen,Canada,Canada,US-born,20.08
1930,US-born,Hungary,2nd gen,Czechoslovakia,Spain,Czechoslovakia,22.84
1930,US-born,Hungary,2nd gen,Denmark,Denmark,Denmark,19.57
1930,US-born,Hungary,2nd gen,England,England,England,39.64
1930,US-born,Hungary,2nd gen,England,England,US-born,20.3
1930,US-born,Hungary,2nd gen,England,Netherlands,England,20.38
1930,US-born,Hungary,2nd gen,England,US-born,England,40.5
1930,US-born,Hungary,2nd gen,France,US-born,France,19.84
1930,US-born,Hungary,2nd gen,Germany,Germany,Germany,101.19
1930,US-born,Hungary,2nd gen,Germany,Germany,US-born,40.739999999999995
1930,US-born,Hungary,2nd gen,Germany,US-born,Germany,40.47
1930,US-born,Hungary,2nd gen,Hungary,Hungary,Hungary,141.61
1930,US-born,Hungary,2nd gen,Hungary,US-born,Hungary,40.28
1930,US-born,Hungary,2nd gen,Ireland,Ireland,Ireland,20.36
1930,US-born,Hungary,2nd gen,Ireland,US-born,Ireland,19.98
1930,US-born,Hungary,2nd gen,Italy,Italy,Italy,40.16
1930,US-born,Hungary,2nd gen,Italy,US-born,Italy,21.11
1930,US-born,Hungary,2nd gen,Poland,Netherlands,Poland,20.36
1930,US-born,Hungary,2nd gen,Poland,Poland,Poland,40.480000000000004
1930,US-born,Hungary,2nd gen,Poland,US-born,Poland,20.46
1930,US-born,Hungary,2nd gen,Russia/USSR,England,Russia/USSR,20.5
1930,US-born,Hungary,2nd gen,Russia/USSR,Lithuania,Russia/USSR,20.08
1930,US-born,Hungary,2nd gen,Russia/USSR,Russia/USSR,Russia/USSR,342.34000000000003
1930,US-born,Hungary,2nd gen,Russia/USSR,US-born,Russia/USSR,20.27
1930,US-born,Hungary,2nd gen,Sweden,Sweden,Sweden,20.31
1930,US-born,Hungary,2nd gen,Sweden,US-born,Sweden,19.97
1930,US-born,Hungary,3rd+ gen American,American,US-born,US-born,704.2
1930,US-born,Iceland,1st gen immigrant,Canada,Canada,Canada,19.82
1930,US-born,Iceland,2nd gen,Canada,US-born,Canada,19.87
1930,US-born,Iceland,2nd gen,Iceland,Iceland,Iceland,18.24
1930,US-born,Iceland,3rd+ gen American,American,US-born,US-born,99.96
1930,US-born,India,1st gen immigrant,England,England,England,19.98
1930,US-born,India,2nd gen,Austria,Austria,Austria,19.47
1930,US-born,India,2nd gen,Canada,Canada,Canada,20.29
1930,US-born,India,2nd gen,England,England,US-born,19.78
1930,US-born,India,2nd gen,Germany,Germany,Germany,20.04
1930,US-born,India,2nd gen,Germany,US-born,Germany,20.54
1930,US-born,India,2nd gen,Ireland,Ireland,Ireland,20.17
1930,US-born,India,2nd gen,Ireland,US-born,Ireland,40.79
1930,US-born,India,2nd gen,Netherlands,US-born,Netherlands,20.19
1930,US-born,India,2nd gen,Scotland,Scotland,Scotland,20.3
1930,US-born,India,2nd gen,Scotland,US-born,Scotland,19.95
1930,US-born,India,2nd gen,Switzerland,Germany,Switzerland,20.36
1930,US-born,India,3rd+ gen American,American,US-born,US-born,382.45
1930,US-born,Indonesia,2nd gen,Canada,Canada,US-born,20.56
1930,US-born,Indonesia,3rd+ gen American,American,US-born,US-born,81.59
1930,US-born,Iran,1st gen immigrant,Iran,Iran,Iran,19.81
1930,US-born,Ireland,1st gen immigrant,Africa,England,Germany,20.33
1930,US-born,Ireland,1st gen immigrant,Africa,Germany,Germany,20.11
1930,US-born,Ireland,1st gen immigrant,Australia/New Zealand,Canada,Ireland,20.18
1930,US-born,Ireland,1st gen immigrant,Australia/New Zealand,Wales,Wales,19.79
1930,US-born,Ireland,1st gen immigrant,Austria,Austria,Austria,261.84
1930,US-born,Ireland,1st gen immigrant,Austria,Czechoslovakia,Czechoslovakia,19.87
1930,US-born,Ireland,1st gen immigrant,Austria,Yugoslavia,Yugoslavia,20.62
1930,US-born,Ireland,1st gen immigrant,Belgium,Belgium,Belgium,120.08
1930,US-born,Ireland,1st gen immigrant,Belgium,Italy,Belgium,19.83
1930,US-born,Ireland,1st gen immigrant,Canada,Belgium,Germany,20.15
1930,US-born,Ireland,1st gen immigrant,Canada,Canada,Abroad/At Sea,20.3
1930,US-born,Ireland,1st gen immigrant,Canada,Canada,Canada,2366.77
1930,US-born,Ireland,1st gen immigrant,Canada,Canada,England,141.14
1930,US-born,Ireland,1st gen immigrant,Canada,Canada,Germany,20.11
1930,US-born,Ireland,1st gen immigrant,Canada,Canada,Ireland,244.76
1930,US-born,Ireland,1st gen immigrant,Canada,Canada,Scotland,60.41
1930,US-born,Ireland,1st gen immigrant,Canada,Canada,US-born,81.8
1930,US-born,Ireland,1st gen immigrant,Canada,England,Canada,100.59
1930,US-born,Ireland,1st gen immigrant,Canada,England,England,101.37
1930,US-born,Ireland,1st gen immigrant,Canada,England,Scotland,41.36
1930,US-born,Ireland,1st gen immigrant,Canada,England,US-born,19.99
1930,US-born,Ireland,1st gen immigrant,Canada,France,Canada,40.81
1930,US-born,Ireland,1st gen immigrant,Canada,France,France,60.57
1930,US-born,Ireland,1st gen immigrant,Canada,Germany,Canada,40.870000000000005
1930,US-born,Ireland,1st gen immigrant,Canada,Germany,Germany,41.32
1930,US-born,Ireland,1st gen immigrant,Canada,Ireland,Canada,80.39
1930,US-born,Ireland,1st gen immigrant,Canada,Ireland,England,41.66
1930,US-born,Ireland,1st gen immigrant,Canada,Ireland,Ireland,263.2
1930,US-born,Ireland,1st gen immigrant,Canada,Ireland,Scotland,40.66
1930,US-born,Ireland,1st gen immigrant,Canada,Scotland,Canada,19.97
1930,US-born,Ireland,1st gen immigrant,Canada,Scotland,England,39.15
1930,US-born,Ireland,1st gen immigrant,Canada,Scotland,Scotland,100.24000000000001
1930,US-born,Ireland,1st gen immigrant,Canada,US-born,Canada,121.68
1930,US-born,Ireland,1st gen immigrant,Canada,US-born,England,19.45
1930,US-born,Ireland,1st gen immigrant,Canada,US-born,Scotland,19.79
1930,US-born,Ireland,1st gen immigrant,Canada,Wales,England,20.49
1930,US-born,Ireland,1st gen immigrant,Central America,Central America,Central America,59.92
1930,US-born,Ireland,1st gen immigrant,Central America,Central America,England,19.93
1930,US-born,Ireland,1st gen immigrant,Czechoslovakia,Czechoslovakia,Czechoslovakia,40.22
1930,US-born,Ireland,1st gen immigrant,Denmark,Denmark,Denmark,140.51
1930,US-born,Ireland,1st gen immigrant,England,England,Canada,20.46
1930,US-born,Ireland,1st gen immigrant,England,England,Denmark,20.54
1930,US-born,Ireland,1st gen immigrant,England,England,England,2176.92
1930,US-born,Ireland,1st gen immigrant,England,England,Germany,20.14
1930,US-born,Ireland,1st gen immigrant,England,England,Ireland,40.09
1930,US-born,Ireland,1st gen immigrant,England,England,South America,20.3
1930,US-born,Ireland,1st gen immigrant,England,Germany,Germany,20.07
1930,US-born,Ireland,1st gen immigrant,England,Ireland,England,40.53
1930,US-born,Ireland,1st gen immigrant,England,Ireland,Ireland,201.04
1930,US-born,Ireland,1st gen immigrant,England,Ireland,US-born,20.08
1930,US-born,Ireland,1st gen immigrant,England,Poland,Poland,20.17
1930,US-born,Ireland,1st gen immigrant,England,Russia/USSR,Russia/USSR,19.85
1930,US-born,Ireland,1st gen immigrant,England,Scotland,England,20.29
1930,US-born,Ireland,1st gen immigrant,England,Scotland,Scotland,60.58
1930,US-born,Ireland,1st gen immigrant,England,Switzerland,England,19.95
1930,US-born,Ireland,1st gen immigrant,England,US-born,Ireland,20.36
1930,US-born,Ireland,1st gen immigrant,England,Wales,England,79.8
1930,US-born,Ireland,1st gen immigrant,Finland,Finland,Finland,59.54
1930,US-born,Ireland,1st gen immigrant,Finland,Sweden,Sweden,20.13
1930,US-born,Ireland,1st gen immigrant,France,France,France,222.21
1930,US-born,Ireland,1st gen immigrant,France,France,Germany,20.04
1930,US-born,Ireland,1st gen immigrant,Germany,Denmark,Denmark,20.71
1930,US-born,Ireland,1st gen immigrant,Germany,Germany,Austria,20.02
1930,US-born,Ireland,1st gen immigrant,Germany,Germany,Germany,1600.57
1930,US-born,Ireland,1st gen immigrant,Germany,Germany,Poland,20.72
1930,US-born,Ireland,1st gen immigrant,Greece,Belgium,Greece,20.01
1930,US-born,Ireland,1st gen immigrant,Greece,Greece,Greece,80.86
1930,US-born,Ireland,1st gen immigrant,Hungary,Hungary,Hungary,40.68
1930,US-born,Ireland,1st gen immigrant,India,Canada,England,20.41
1930,US-born,Ireland,1st gen immigrant,Ireland,England,Germany,20.18
1930,US-born,Ireland,1st gen immigrant,Ireland,England,Ireland,40.81
1930,US-born,Ireland,1st gen immigrant,Ireland,Ireland,England,39.980000000000004
1930,US-born,Ireland,1st gen immigrant,Ireland,Ireland,Ireland,5887.35
1930,US-born,Ireland,1st gen immigrant,Ireland,Ireland,Scotland,60.94
1930,US-born,Ireland,1st gen immigrant,Ireland,Scotland,Ireland,40.41
1930,US-born,Ireland,1st gen immigrant,Ireland,US-born,Ireland,141.06
1930,US-born,Ireland,1st gen immigrant,Italy,Italy,Italy,585.34
1930,US-born,Ireland,1st gen immigrant,Italy,Switzerland,Switzerland,19.95
1930,US-born,Ireland,1st gen immigrant,Lithuania,Lithuania,Lithuania,20.41
1930,US-born,Ireland,1st gen immigrant,Luxembourg,Luxembourg,Germany,19.98
1930,US-born,Ireland,1st gen immigrant,Luxembourg,Luxembourg,Luxembourg,21.11
1930,US-born,Ireland,1st gen immigrant,Netherlands,Netherlands,Netherlands,121.34
1930,US-born,Ireland,1st gen immigrant,Norway,Norway,Norway,319.47
1930,US-born,Ireland,1st gen immigrant,Norway,Sweden,Sweden,20.18
1930,US-born,Ireland,1st gen immigrant,Philippines,Philippines,Philippines,20.18
1930,US-born,Ireland,1st gen immigrant,Poland,Germany,Poland,19.98
1930,US-born,Ireland,1st gen immigrant,Poland,Poland,Poland,161.13
1930,US-born,Ireland,1st gen immigrant,Portugal,Portugal,Portugal,40.53
1930,US-born,Ireland,1st gen immigrant,Russia/USSR,Russia/USSR,Russia/USSR,80.93
1930,US-born,Ireland,1st gen immigrant,Scotland,India,Scotland,20.3
1930,US-born,Ireland,1st gen immigrant,Scotland,Ireland,Ireland,120.78999999999999
1930,US-born,Ireland,1st gen immigrant,Scotland,Scotland,Ireland,43.18
1930,US-born,Ireland,1st gen immigrant,Scotland,Scotland,Scotland,804.42
1930,US-born,Ireland,1st gen immigrant,Scotland,Wales,Scotland,19.98
