YEAR,MOTHER_ORIGIN,FATHER_ORIGIN,MARRIAGE_TYPE,WEIGHTED_COUNT,UNWEIGHTED_N
1930,Norway,Belgium,Married father's origin (2nd gen),20.14,1
1930,Norway,Canada,Married 3rd+ gen American,520.72,26
1930,Norway,Canada,Married different origin (1st gen immigrant),81.03,4
1930,Norway,Canada,Married different origin (2nd gen),280.52,14
1930,Norway,Canada,Married father's origin (1st gen immigrant),81.42999999999999,4
1930,Norway,Canada,Married father's origin (2nd gen),81.81,4
1930,Norway,Canada,Married mother's origin (2nd gen),137.17,7
1930,Norway,Czechoslovakia,Married 3rd+ gen American,19.72,1
1930,Norway,Denmark,Married 3rd+ gen American,1809.56,90
1930,Norway,Denmark,Married different origin (1st gen immigrant),342.23,17
1930,Norway,Denmark,Married different origin (2nd gen),1274.23,63
1930,Norway,Denmark,Married father's origin (1st gen immigrant),261.46,13
1930,Norway,Denmark,Married father's origin (2nd gen),376.78,19
1930,Norway,Denmark,Married mother's origin (1st gen immigrant),278.34000000000003,14
1930,Norway,Denmark,Married mother's origin (2nd gen),739.17,37
1930,Norway,England,Married 3rd+ gen American,399.62,20
1930,Norway,England,Married different origin (1st gen immigrant),40.61,2
1930,Norway,England,Married different origin (2nd gen),322.57,16
1930,Norway,England,Married father's origin (2nd gen),159.21,8
1930,Norway,England,Married mother's origin (1st gen immigrant),20.22,1
1930,Norway,England,Married mother's origin (2nd gen),79.03999999999999,4
1930,Norway,Europe (unspecified),Married 3rd+ gen American,40.64,2
1930,Norway,Finland,Married 3rd+ gen American,161.54,8
1930,Norway,Finland,Married different origin (1st gen immigrant),18.9,1
1930,Norway,Finland,Married different origin (2nd gen),80.33,4
1930,Norway,Finland,Married father's origin (1st gen immigrant),139.92000000000002,7
1930,Norway,Finland,Married father's origin (2nd gen),143.29,7
1930,Norway,Finland,Married mother's origin (1st gen immigrant),20.41,1
1930,Norway,Finland,Married mother's origin (2nd gen),61.010000000000005,3
1930,Norway,Finland,Married someone sharing both heritages (2nd gen),40.24,2
1930,Norway,France,Married 3rd+ gen American,58.92,3
1930,Norway,France,Married different origin (2nd gen),61.17,3
1930,Norway,Germany,Married 3rd+ gen American,1048.72,52
1930,Norway,Germany,Married different origin (1st gen immigrant),200.95,10
1930,Norway,Germany,Married different origin (2nd gen),442.29,22
1930,Norway,Germany,Married father's origin (1st gen immigrant),39.83,2
1930,Norway,Germany,Married father's origin (2nd gen),324.84999999999997,16
1930,Norway,Germany,Married mother's origin (1st gen immigrant),101.65,5
1930,Norway,Germany,Married mother's origin (2nd gen),118.89,6
1930,Norway,Germany,Married someone sharing both heritages (2nd gen),80.7,4
1930,Norway,Ireland,Married 3rd+ gen American,161.47,8
1930,Norway,Ireland,Married different origin (1st gen immigrant),60.44,3
1930,Norway,Ireland,Married different origin (2nd gen),121.74,6
1930,Norway,Ireland,Married father's origin (1st gen immigrant),39.89,2
1930,Norway,Ireland,Married father's origin (2nd gen),41.54,2
1930,Norway,Ireland,Married mother's origin (1st gen immigrant),20.41,1
1930,Norway,Ireland,Married mother's origin (2nd gen),125.98,6
1930,Norway,Italy,Married father's origin (2nd gen),20.19,1
1930,Norway,Netherlands,Married 3rd+ gen American,59.64,3
1930,Norway,Netherlands,Married different origin (2nd gen),40.14,2
1930,Norway,Netherlands,Married father's origin (2nd gen),20.06,1
1930,Norway,Norway,Married 3rd+ gen American,56297.73,2802
1930,Norway,Norway,Married different origin (1st gen immigrant),13381.07,664
1930,Norway,Norway,Married different origin (2nd gen),47775.35,2376
1930,Norway,Norway,Married same origin (1st gen immigrant),26393.22,1316
1930,Norway,Norway,Married same origin (2nd gen),75513.65,3767
1930,Norway,Poland,Married 3rd+ gen American,39.06,2
1930,Norway,Poland,Married different origin (2nd gen),20.57,1
1930,Norway,Russia/USSR,Married 3rd+ gen American,39.75,2
1930,Norway,Russia/USSR,Married different origin (1st gen immigrant),20.49,1
1930,Norway,Russia/USSR,Married different origin (2nd gen),58.96,3
1930,Norway,Russia/USSR,Married mother's origin (2nd gen),19.79,1
1930,Norway,Scotland,Married 3rd+ gen American,99.72,5
1930,Norway,Scotland,Married different origin (1st gen immigrant),40.04,2
1930,Norway,Scotland,Married different origin (2nd gen),60.599999999999994,3
1930,Norway,Scotland,Married father's origin (1st gen immigrant),20.36,1
1930,Norway,Scotland,Married father's origin (2nd gen),20.49,1
1930,Norway,Scotland,Married mother's origin (2nd gen),39.76,2
1930,Norway,Spain,Married 3rd+ gen American,20.31,1
1930,Norway,Sweden,Married 3rd+ gen American,4469.2,222
1930,Norway,Sweden,Married different origin (1st gen immigrant),484.48,24
1930,Norway,Sweden,Married different origin (2nd gen),3296.94,163
1930,Norway,Sweden,Married father's origin (1st gen immigrant),845.73,42
1930,Norway,Sweden,Married father's origin (2nd gen),1616.59,81
1930,Norway,Sweden,Married mother's origin (1st gen immigrant),598.87,30
1930,Norway,Sweden,Married mother's origin (2nd gen),1993.43,99
1930,Norway,Sweden,Married someone sharing both heritages (2nd gen),400.03,20
1930,Norway,Switzerland,Married 3rd+ gen American,141.81,7
1930,Norway,Switzerland,Married different origin (1st gen immigrant),20.07,1
1930,Norway,Switzerland,Married different origin (2nd gen),41.58,2
1930,Norway,Switzerland,Married mother's origin (2nd gen),19.23,1
1930,Norway,Syria,Married 3rd+ gen American,19.87,1
1930,Norway,US Virgin Islands,Married 3rd+ gen American,20.32,1
1930,Norway,US-born,Married 3rd+ gen American,12160.67,605
1930,Norway,US-born,Married different origin (1st gen immigrant),1346.87,67
1930,Norway,US-born,Married different origin (2nd gen),7758.03,385
1930,Norway,US-born,Married mother's origin (1st gen immigrant),1462.36,72
1930,Norway,US-born,Married mother's origin (2nd gen),7066.47,353
1930,Norway,West Indies,Married 3rd+ gen American,40.84,2
1930,Pacific Islands,France,Married different origin (2nd gen),20.52,1
1930,Pacific Islands,Germany,Married father's origin (2nd gen),20.04,1
1930,Pacific Islands,India,Married 3rd+ gen American,20.27,1
1930,Pacific Islands,Mexico,Married 3rd+ gen American,19.93,1
1930,Pacific Islands,Pacific Islands,Married 3rd+ gen American,20.18,1
1930,Pacific Islands,Turkey,Married 3rd+ gen American,20.85,1
1930,Pacific Islands,US-born,Married 3rd+ gen American,39.769999999999996,2
1930,Persian Gulf States (unspecified),Persian Gulf States (unspecified),Married different origin (1st gen immigrant),20.33,1
1930,Philippines,England,Married father's origin (2nd gen),20.44,1
1930,Philippines,France,Married 3rd+ gen American,20.65,1
1930,Philippines,Ireland,Married different origin (2nd gen),20.32,1
1930,Philippines,Ireland,Married father's origin (2nd gen),19.96,1
1930,Philippines,Philippines,Married 3rd+ gen American,40.19,2
1930,Philippines,Philippines,Married different origin (2nd gen),40.11,2
1930,Philippines,Philippines,Married same origin (1st gen immigrant),141.13,7
1930,Philippines,Scotland,Married different origin (2nd gen),19.93,1
1930,Philippines,US-born,Married 3rd+ gen American,81.01,4
1930,Philippines,US-born,Married different origin (2nd gen),81.37,4
1930,Philippines,US-born,Married mother's origin (1st gen immigrant),20.52,1
1930,Poland,Abroad/At Sea,Married mother's origin (2nd gen),81.22,4
1930,Poland,Africa,Married 3rd+ gen American,20.3,1
1930,Poland,Australia/New Zealand,Married 3rd+ gen American,20.51,1
1930,Poland,Australia/New Zealand,Married different origin (2nd gen),40.04,2
1930,Poland,Austria,Married 3rd+ gen American,200.54,10
1930,Poland,Austria,Married different origin (1st gen immigrant),182.2,9
1930,Poland,Austria,Married different origin (2nd gen),322.73,16
1930,Poland,Austria,Married father's origin (1st gen immigrant),41.28,2
1930,Poland,Austria,Married father's origin (2nd gen),80.56,4
1930,Poland,Austria,Married mother's origin (1st gen immigrant),182.04,9
1930,Poland,Austria,Married mother's origin (2nd gen),259.84,13
1930,Poland,Austria,Married someone sharing both heritages (2nd gen),39.78,2
1930,Poland,Belgium,Married different origin (1st gen immigrant),19.84,1
1930,Poland,Canada,Married 3rd+ gen American,19.96,1
1930,Poland,Canada,Married different origin (2nd gen),61.19,3
1930,Poland,Canada,Married father's origin (2nd gen),40.53,2
1930,Poland,Central Europe (unspecified),Married father's origin (1st gen immigrant),20.01,1
1930,Poland,Czechoslovakia,Married 3rd+ gen American,61.15,3
1930,Poland,Czechoslovakia,Married different origin (1st gen immigrant),40.33,2
1930,Poland,Czechoslovakia,Married different origin (2nd gen),100.34,5
1930,Poland,Czechoslovakia,Married father's origin (1st gen immigrant),40.02,2
1930,Poland,Czechoslovakia,Married father's origin (2nd gen),82.62,4
1930,Poland,Czechoslovakia,Married mother's origin (1st gen immigrant),99.57000000000001,5
1930,Poland,Czechoslovakia,Married mother's origin (2nd gen),60.75,3
1930,Poland,Denmark,Married different origin (2nd gen),20.18,1
1930,Poland,Denmark,Married mother's origin (1st gen immigrant),20.18,1
1930,Poland,England,Married 3rd+ gen American,40.6,2
1930,Poland,England,Married different origin (1st gen immigrant),40.39,2
1930,Poland,England,Married different origin (2nd gen),121.67,6
1930,Poland,England,Married mother's origin (1st gen immigrant),40.14,2
1930,Poland,England,Married mother's origin (2nd gen),20.3,1
1930,Poland,Europe (unspecified),Married different origin (1st gen immigrant),20.96,1
1930,Poland,France,Married 3rd+ gen American,120.82,6
1930,Poland,France,Married different origin (1st gen immigrant),20.18,1
1930,Poland,France,Married different origin (2nd gen),141.55,7
1930,Poland,France,Married mother's origin (1st gen immigrant),20.25,1
1930,Poland,France,Married mother's origin (2nd gen),60.510000000000005,3
1930,Poland,Germany,Married 3rd+ gen American,2016.62,100
1930,Poland,Germany,Married different origin (1st gen immigrant),665.9,33
1930,Poland,Germany,Married different origin (2nd gen),1154.02,57
1930,Poland,Germany,Married father's origin (1st gen immigrant),221.35,11
1930,Poland,Germany,Married father's origin (2nd gen),1347.93,67
1930,Poland,Germany,Married mother's origin (1st gen immigrant),383.05,19
1930,Poland,Germany,Married mother's origin (2nd gen),1032.31,51
1930,Poland,Germany,Married someone sharing both heritages (2nd gen),260.7,13
1930,Poland,Greece,Married 3rd+ gen American,20.12,1
1930,Poland,Hungary,Married 3rd+ gen American,20.3,1
1930,Poland,Hungary,Married different origin (2nd gen),60.56,3
1930,Poland,Hungary,Married mother's origin (2nd gen),80.89,4
1930,Poland,Ireland,Married 3rd+ gen American,81.02,4
1930,Poland,Ireland,Married different origin (1st gen immigrant),19.49,1
1930,Poland,Ireland,Married different origin (2nd gen),40.82,2
1930,Poland,Ireland,Married father's origin (2nd gen),20.65,1
1930,Poland,Ireland,Married mother's origin (1st gen immigrant),19.79,1
1930,Poland,Ireland,Married mother's origin (2nd gen),20.08,1
1930,Poland,Italy,Married 3rd+ gen American,39.61,2
1930,Poland,Italy,Married different origin (1st gen immigrant),20.08,1
1930,Poland,Italy,Married different origin (2nd gen),19.82,1
1930,Poland,Italy,Married father's origin (2nd gen),81.53,4
1930,Poland,Latvia,Married different origin (2nd gen),20.54,1
1930,Poland,Latvia,Married father's origin (1st gen immigrant),19.83,1
1930,Poland,Lithuania,Married 3rd+ gen American,100.98,5
1930,Poland,Lithuania,Married different origin (1st gen immigrant),60.980000000000004,3
1930,Poland,Lithuania,Married different origin (2nd gen),162.45,8
1930,Poland,Lithuania,Married father's origin (1st gen immigrant),60.79,3
1930,Poland,Lithuania,Married father's origin (2nd gen),139.82,7
1930,Poland,Lithuania,Married mother's origin (1st gen immigrant),121.14,6
1930,Poland,Lithuania,Married mother's origin (2nd gen),201.02,10
1930,Poland,Lithuania,Married someone sharing both heritages (2nd gen),60.49,3
1930,Poland,Luxembourg,Married mother's origin (2nd gen),20.35,1
1930,Poland,Mexico,Married 3rd+ gen American,20.28,1
1930,Poland,Netherlands,Married different origin (1st gen immigrant),40.64,2
1930,Poland,Netherlands,Married different origin (2nd gen),20.96,1
1930,Poland,Netherlands,Married mother's origin (1st gen immigrant),19.91,1
1930,Poland,Netherlands,Married mother's origin (2nd gen),19.99,1
1930,Poland,Norway,Married different origin (1st gen immigrant),20.52,1
1930,Poland,Poland,Married 3rd+ gen American,28964.93,1433
1930,Poland,Poland,Married different origin (1st gen immigrant),17933.56,889
1930,Poland,Poland,Married different origin (2nd gen),46923.46,2322
1930,Poland,Poland,Married same origin (1st gen immigrant),61166.77,3025
1930,Poland,Poland,Married same origin (2nd gen),129703.94,6408
1930,Poland,Romania,Married 3rd+ gen American,40.019999999999996,2
1930,Poland,Romania,Married different origin (1st gen immigrant),20.3,1
1930,Poland,Romania,Married different origin (2nd gen),81.22,4
1930,Poland,Romania,Married mother's origin (1st gen immigrant),20.17,1
1930,Poland,Romania,Married mother's origin (2nd gen),40.58,2
1930,Poland,Russia/USSR,Married 3rd+ gen American,525.37,26
1930,Poland,Russia/USSR,Married different origin (1st gen immigrant),263.13,13
1930,Poland,Russia/USSR,Married different origin (2nd gen),583.25,29
1930,Poland,Russia/USSR,Married father's origin (1st gen immigrant),442.07,22
1930,Poland,Russia/USSR,Married father's origin (2nd gen),666.48,33
1930,Poland,Russia/USSR,Married mother's origin (1st gen immigrant),302.72,15
1930,Poland,Russia/USSR,Married mother's origin (2nd gen),301.12,15
1930,Poland,Russia/USSR,Married someone sharing both heritages (2nd gen),120.64,6
1930,Poland,Scotland,Married 3rd+ gen American,20.38,1
1930,Poland,Scotland,Married different origin (2nd gen),20.03,1
1930,Poland,Scotland,Married father's origin (2nd gen),20.2,1
1930,Poland,Sweden,Married different origin (2nd gen),40.6,2
1930,Poland,Switzerland,Married 3rd+ gen American,40.14,2
1930,Poland,Switzerland,Married different origin (2nd gen),19.46,1
1930,Poland,Switzerland,Married mother's origin (2nd gen),19.89,1
1930,Poland,Syria,Married someone sharing both heritages (2nd gen),42.22,2
1930,Poland,Turkey,Married different origin (2nd gen),19.8,1
1930,Poland,US-born,Married 3rd+ gen American,2118.35,105
1930,Poland,US-born,Married different origin (1st gen immigrant),502.69,25
1930,Poland,US-born,Married different origin (2nd gen),1350.19,67
1930,Poland,US-born,Married mother's origin (1st gen immigrant),565.01,28
1930,Poland,US-born,Married mother's origin (2nd gen),2208.09,109
1930,Poland,Yugoslavia,Married father's origin (1st gen immigrant),40.16,2
1930,Poland,Yugoslavia,Married mother's origin (1st gen immigrant),40.95,2
1930,Portugal,Atlantic Islands,Married 3rd+ gen American,19.66,1
1930,Portugal,Atlantic Islands,Married father's origin (1st gen immigrant),20.49,1
1930,Portugal,China,Married father's origin (1st gen immigrant),20.03,1
1930,Portugal,China,Married mother's origin (2nd gen),20.27,1
1930,Portugal,Denmark,Married 3rd+ gen American,20.07,1
1930,Portugal,England,Married 3rd+ gen American,40.28,2
1930,Portugal,England,Married father's origin (1st gen immigrant),20.44,1
1930,Portugal,England,Married mother's origin (1st gen immigrant),19.76,1
1930,Portugal,England,Married mother's origin (2nd gen),20.03,1
1930,Portugal,France,Married 3rd+ gen American,20.08,1
1930,Portugal,France,Married different origin (2nd gen),20.27,1
1930,Portugal,Germany,Married 3rd+ gen American,60.03,3
1930,Portugal,Germany,Married different origin (2nd gen),19.79,1
1930,Portugal,Germany,Married mother's origin (2nd gen),20.27,1
1930,Portugal,Hungary,Married mother's origin (2nd gen),20.03,1
1930,Portugal,Ireland,Married 3rd+ gen American,20.52,1
1930,Portugal,Ireland,Married father's origin (1st gen immigrant),20.49,1
1930,Portugal,Ireland,Married father's origin (2nd gen),19.87,1
1930,Portugal,Italy,Married 3rd+ gen American,40.53,2
1930,Portugal,Italy,Married different origin (1st gen immigrant),20.04,1
1930,Portugal,Italy,Married father's origin (2nd gen),20.04,1
1930,Portugal,Italy,Married someone sharing both heritages (2nd gen),42.22,2
1930,Portugal,Netherlands,Married different origin (2nd gen),40.42,2
1930,Portugal,Netherlands,Married father's origin (1st gen immigrant),19.93,1
